account_id,account_name,account_handle,account_verified,page_created_date,account_subscriber_count,account_language_code,account_language,admin_location_code,admin_location,last_onboarding,first_recorded_monetization,last_recorded_monetization,facebook_instant_articles_session_count,facebook_in_stream_ads_session_count,facebook_ads_on_reels_session_count,facebook_content_monetization_session_count
464568550244576,Yo amo la Musica PR.com,Laradiopr,true,2012-08-27,10459430,spa,Spanish,SV,El Salvador,2025-12-05,2020-03-15,2026-01-10,0,8,2,2
40705356712,Renuevo de Plenitud,Renuevo.Plenitud,true,2008-08-16,7463338,spa,Spanish,CR,Costa Rica,2025-09-02,2020-07-29,2026-01-10,0,4,2,1
100322591668687,Perez lopez isaac,lopezisaac123,false,2020-04-23,6742216,spa,Spanish,GT,Guatemala,2025-09-02,2020-07-26,2026-01-10,0,6,6,1
106371655363586,Alfredo larin,,false,2022-03-29,5949817,eng,English,SV,El Salvador,2025-09-02,2022-12-27,2026-01-10,0,4,5,1
111568212199245,Noti7,Noti7,true,2010-04-09,5554421,spa,Spanish,GT,Guatemala,2025-09-02,2019-11-07,2026-01-10,0,5,5,1
246915825989322,Richard Gabriel,soycatolicoyamoalavirgenMaria.2,false,2018-10-31,4599547,spa,Spanish,GT,Guatemala,2025-09-02,2019-09-25,2026-01-10,0,5,7,1
105810960985055,Araya Vlogs,arayavlogs,true,2020-02-02,4454038,spa,Spanish,CR,Costa Rica,2025-09-02,2021-04-18,2026-01-10,0,4,3,1
440634342631499,FM no puedo vivir sin música,lider1045,true,2012-05-24,4072416,spa,Spanish,CR,Costa Rica,2025-09-02,2019-09-25,2026-01-10,0,6,1,1
108428450985056,Anabella de Constanza,anabellaaleman95,false,2020-08-26,3961988,spa,Spanish,SV,El Salvador,2025-09-02,2022-02-26,2026-01-10,0,2,3,1
1259054427513926,Yuslaidy  de Ruano,yuslaidynails,false,2017-02-24,3891511,spa,Spanish,GT,Guatemala,2025-09-02,2020-10-25,2026-01-10,0,2,2,1
345419408148,Prensa Libre,prensalibregt,true,2010-03-06,3736569,spa,Spanish,GT,Guatemala,2025-09-02,2019-01-09,2026-01-10,1,2,2,1
1075516225796836,Yo Amo A La Virgen María,jorge.gomezgiron,false,2009-10-29,3655360,spa,Spanish,GT,Guatemala,2025-09-02,2019-09-25,2026-01-10,0,6,5,1
2572202199464754,Pensamientos.,Pensamientos10M,false,2019-05-19,3496085,spa,Spanish,GT,Guatemala,2025-10-29,2023-01-25,2026-01-10,0,4,4,2
111535845575380,Telediario,Telediariogt,true,2010-10-19,3294496,spa,Spanish,GT,Guatemala,2025-09-02,2019-09-25,2026-01-10,0,5,3,1
697680787080993,Música del Ayer en Directo,musicadelayerdirecto,false,2017-02-26,3272003,spa,Spanish,HN,Honduras,2025-09-02,2019-09-25,2026-01-10,0,4,2,1
124397516812,Enlace,enlacetv,true,2009-08-18,3214220,spa,Spanish,CR,Costa Rica,2025-09-02,2020-04-22,2026-01-10,0,8,2,1
131793653512148,Diario La Prensa,diariolaprensahonduras,true,2010-06-20,3165427,spa,Spanish,HN,Honduras,2025-09-02,2020-05-29,2026-01-10,9,12,7,1
685349548164110,Poeta del Cielo,poetadelcielo,true,2013-11-19,3008213,spa,Spanish,GT,Guatemala,2025-09-02,2019-09-25,2026-01-10,0,3,3,1
1586183191616051,Japón And More,JaponAndMore,false,2015-01-04,2798872,spa,Spanish,HN,Honduras,2025-09-02,2019-09-25,2026-01-10,5,11,7,1
161369307699195,Horóscopo Network,horoscoponetwork,false,2017-02-11,2789490,spa,Spanish,SV,El Salvador,2025-09-02,2020-01-27,2026-01-10,0,5,2,1
1438521399757852,David Godoy,eldavidgodoy,false,2014-07-17,2750642,spa,Spanish,GT,Guatemala,2025-09-02,2024-07-17,2026-01-10,0,1,1,1
743619912365486,Ministerio Evangelistico Internacional 1+ Para Cristo,1masparacristooficial,false,2014-08-07,2699038,spa,Spanish,GT,Guatemala,2025-09-02,2021-09-26,2026-01-10,0,4,4,1
1268536096619196,Aventuras Plus,aventuraspluss,false,2019-03-21,2686100,spa,Spanish,SV,El Salvador,2025-09-02,2019-12-03,2026-01-10,0,1,3,1
950298655087812,Frases de la vida,PhrasesOfLife,false,2016-05-12,2666849,spa,Spanish,SV,El Salvador,2025-09-02,2019-10-06,2026-01-10,0,5,4,1
921896831176912,Frase Juvenil,FraseJuvenil,false,2015-02-07,2662867,spa,Spanish,GT,Guatemala,2025-09-02,2019-10-29,2026-01-10,0,5,4,1
2246538462289954,EresFitness,eres.fitness,false,2019-02-01,2626729,spa,Spanish,HN,Honduras,2025-09-02,2023-08-05,2026-01-10,0,1,3,1
1957705777831731,Esemajeengasado,Esemajeengasado,true,2017-08-17,2619905,spa,Spanish,GT,Guatemala,2025-09-02,2020-08-02,2026-01-10,0,6,5,1
356854244691735,Oil sv,oilsv1,false,2017-01-12,2606677,spa,Spanish,SV,El Salvador,2025-09-02,2023-02-24,2026-01-10,0,1,3,1
165714510197175,Iván Bustillo,LittleViejo,true,2011-12-29,2591760,spa,Spanish,SV,El Salvador,2025-09-02,2018-09-26,2026-01-10,0,1,3,1
105187911991373,Reina Isabel,Virvesreflexion,false,2021-11-17,2583775,eng,English,GT,Guatemala,2025-09-02,2022-05-04,2026-01-10,0,4,4,1
114277407087274,Conversaciones Sad,,false,2020-09-17,2568650,spa,Spanish,GT,Guatemala,2025-09-02,2021-02-12,2026-01-10,0,8,6,1
154657827947830,Luis Angel Robelo,Luis.Angel.Robelo.Official,true,2011-08-14,2509972,ara,Arabic,SV,El Salvador,2025-09-02,2022-08-04,2026-01-10,0,3,7,1
146335797628,RADIO ACTIVA 99.7 FM LA MERA YEMA,RadioactivaHN,true,2009-08-20,2470592,spa,Spanish,HN,Honduras,2025-09-02,2019-09-28,2026-01-10,0,7,3,1
108234300796509,Música Romántica Del Ayer,MusicaRomanticaDelAyer,false,2020-03-10,2453158,spa,Spanish,HN,Honduras,2025-09-02,2024-03-26,2026-01-10,0,1,3,1
107991594363731,Mechito,MechitoGt,false,2020-08-28,2411437,spa,Spanish,GT,Guatemala,2025-09-02,2021-01-19,2026-01-10,0,1,2,1
152472528096222,Massiel Carrillo,MassielCarrilloM,true,2010-08-14,2358555,spa,Spanish,GT,Guatemala,2025-09-02,2022-04-11,2026-01-10,0,3,5,1
904864706274490,Dios es Fiel,DiosesFielOf,false,2015-10-03,2352327,spa,Spanish,GT,Guatemala,2025-12-29,2020-02-07,2026-01-10,0,4,3,2
110411687108396,HCH En Vivo,hchtvenvivo,false,2019-12-05,2259133,spa,Spanish,HN,Honduras,2025-09-02,2020-04-30,2026-01-10,2,13,9,1
295624097817564,Pesca y Aventura,PescayAventuras,false,2019-02-05,2248169,spa,Spanish,GT,Guatemala,2025-09-02,2020-02-27,2026-01-10,0,1,2,1
107594569282760,LPG La Prensa Gráfica,lpg.laprensagrafica,true,2010-04-22,2211597,spa,Spanish,SV,El Salvador,2025-11-05,2019-09-25,2026-01-10,4,8,2,1
1101300699892967,El Salvador 4K,ElSalvador4K,false,2016-05-12,2206501,spa,Spanish,SV,El Salvador,2025-12-05,2019-09-25,2026-01-10,0,8,11,2
242356449507137,Consejos para Mami,JencyHG,false,2017-03-03,2205729,spa,Spanish,CR,Costa Rica,2025-09-02,2023-05-23,2026-01-10,0,2,5,1
193945840705114,TN23,TN23NOTICIAS,true,2012-02-20,2179571,spa,Spanish,GT,Guatemala,2025-09-02,2019-11-11,2026-01-10,12,7,5,1
1616390628594809,Guatemala.com,Guatemalacom,true,2015-03-25,2159623,spa,Spanish,GT,Guatemala,2025-09-02,2018-04-27,2026-01-10,1,37,11,1
107139728213663,Isaac lopez pereez,,false,2021-05-10,2140292,eng,English,GT,Guatemala,2025-09-02,2021-12-04,2026-01-10,0,2,3,1
992508934099288,NB,notibomba,true,2014-12-27,2090363,spa,Spanish,HN,Honduras,2025-09-02,2019-09-25,2026-01-10,2,4,4,1
21935701184,DIARIO EL HERALDO,diarioelheraldo,true,2008-02-08,2059672,spa,Spanish,HN,Honduras,2025-09-02,2020-12-08,2026-01-10,4,5,8,1
102270267914460,Wichito SV,WichitoSV3,true,2019-11-20,2049133,spa,Spanish,SV,El Salvador,2025-09-02,2020-01-20,2026-01-10,0,9,5,1
927083610672478,Electro Rave,electroravegt,false,2016-01-04,2030144,spa,Spanish,GT,Guatemala,2025-09-02,2019-09-25,2026-01-10,0,3,2,1
121879997860457,TelePais Honduras,tphonduras,false,2010-08-06,2017844,spa,Spanish,HN,Honduras,2025-12-09,2023-08-08,2026-01-10,0,4,3,2
488741274830616,Jorge Alfaro,ElSalvadorJorgeAlfaro,false,2017-10-21,1974442,spa,Spanish,SV,El Salvador,2025-09-02,2020-01-24,2026-01-10,0,7,8,1
524541311016585,Milagro Flores,milagroflores.hn,true,2014-11-09,1963305,spa,Spanish,HN,Honduras,2025-09-02,2020-05-05,2026-01-10,0,3,4,1
238268799547266,TV Azteca Guatemala,AztecaGuatemalaOficial,true,2011-08-05,1954680,spa,Spanish,GT,Guatemala,2025-09-02,2019-09-25,2026-01-10,0,12,7,1
1669696566633560,Foods,FoodsOficial,false,2015-11-15,1883869,spa,Spanish,SV,El Salvador,2025-09-02,2019-09-25,2026-01-10,0,7,4,1
163251637049071,Fernando Palomo,FernandoPalomoESPN,true,2010-11-13,1864464,spa,Spanish,SV,El Salvador,2025-09-02,2020-10-31,2026-01-10,0,2,4,1
286377622206145,Mi primer amor,TrueLove0209,false,2018-10-26,1843800,spa,Spanish,SV,El Salvador,2025-12-30,2019-09-25,2026-01-10,0,5,1,2
142731525889321,Andry Carías,AndryCarias,true,2013-02-07,1842329,spa,Spanish,GT,Guatemala,2025-09-02,2020-06-21,2026-01-10,0,1,4,1
263536647584273,Bandas Musicales de El Salvador,BandasMusicalesDeElSalvadorSV,false,2018-08-08,1827702,spa,Spanish,SV,El Salvador,2025-09-02,2022-10-03,2026-01-10,0,2,5,1
1678934402322447,Chapin TV,chapintv,true,2015-10-19,1825892,spa,Spanish,GT,Guatemala,2025-09-02,2019-09-25,2026-01-10,3,6,6,1
106273281039502,Xime & Brianna,lostoxicoshnoficial,false,2020-04-06,1821502,spa,Spanish,HN,Honduras,2025-09-02,2020-06-24,2026-01-10,0,2,4,1
355961601099201,Radio Sonora 96.9 fm,RadioSonora96.9fm,false,2012-01-25,1821050,spa,Spanish,GT,Guatemala,2025-09-02,2021-09-03,2026-01-10,0,1,3,1
187698255111537,HamidAp,PintoHamid,false,2017-11-13,1809077,spa,Spanish,GT,Guatemala,2025-09-02,2019-10-02,2026-01-10,0,1,3,1
105851407821206,El Digital SV,ElDigitalSV.News,false,2020-05-30,1785818,spa,Spanish,SV,El Salvador,2025-09-02,2020-07-21,2026-01-10,0,5,4,1
341695163896353,Chatita504,Chatita504,false,2021-02-15,1781118,spa,Spanish,HN,Honduras,2025-09-02,2022-02-04,2026-01-10,0,4,5,1
543607419374131,Don Sarcasmo,DonSarcasmoOfi,false,2018-05-08,1753925,spa,Spanish,SV,El Salvador,2025-09-02,2019-09-25,2026-01-10,0,5,3,1
245590976102527,Tu Y Yo,TuyYo502,false,2018-09-09,1739645,spa,Spanish,GT,Guatemala,2025-09-02,2019-09-30,2026-01-10,0,7,1,1
949007375188874,Dragon Fans Ball 2,DBalls2,false,2016-01-29,1696532,spa,Spanish,SV,El Salvador,2025-09-02,2019-10-18,2026-01-10,0,4,3,1
105777390770452,Asies,iasiess,false,2019-08-02,1695306,spa,Spanish,HN,Honduras,2025-09-02,2023-01-12,2026-01-10,0,2,3,1
167002016702428,Código 21,codigo21GMV,false,2011-07-14,1694083,spa,Spanish,SV,El Salvador,2025-09-22,2019-09-25,2026-01-10,0,4,3,1
100473931881897,DoctorMichi,doctormichi5,false,2020-11-06,1686261,spa,Spanish,HN,Honduras,2025-09-02,2020-12-21,2026-01-10,0,5,6,1
317758365348516,Mágico TV,magicotvcanal,false,2017-07-22,1651819,spa,Spanish,SV,El Salvador,2025-10-31,2020-03-20,2026-01-10,0,5,7,2
245232285558183,Yo soy Chapin,Chapinyosoy,false,2012-02-11,1642130,spa,Spanish,GT,Guatemala,2025-09-02,2022-10-19,2026-01-10,0,2,7,1
103700208516953,Un filósofo,UnfilosofoOficial,false,2021-04-14,1634395,eng,English,HN,Honduras,2025-09-02,2023-11-09,2026-01-10,0,2,4,1
107967731127741,Las Vecinas,Veciinas,false,2020-11-12,1630897,spa,Spanish,SV,El Salvador,2025-09-02,2021-04-23,2026-01-10,0,3,5,1
155295881779508,Chico Anónimo,Chicoanonimosg,false,2017-12-26,1625390,spa,Spanish,HN,Honduras,2025-09-02,2021-01-13,2026-01-10,0,3,3,1
545463942240604,Ónice Flores,onyfloreshn,true,2014-05-14,1620531,spa,Spanish,HN,Honduras,2025-09-02,2020-08-19,2026-01-10,0,3,3,1
104302201830814,Heaven.,heaven900k,false,2021-05-06,1602933,eng,English,GT,Guatemala,2025-09-02,2024-03-26,2026-01-10,0,3,4,1
138327596203822,elsalvador.com,elsalvadorcom,true,2010-08-10,1589819,spa,Spanish,SV,El Salvador,2025-09-02,2023-12-13,2026-01-10,0,1,2,1
164695520210021,Noticiero Hoy Mismo,noticierohoymismo,true,2010-10-05,1568710,spa,Spanish,HN,Honduras,2025-09-02,2020-08-01,2026-01-10,0,8,6,1
104002824831921,Dale Chapin,dalechapi,false,2020-10-19,1549947,spa,Spanish,GT,Guatemala,2025-09-02,2021-04-17,2026-01-10,0,1,3,1
104778250994236,Aventuras D yensy,,false,2019-11-20,1528213,spa,Spanish,SV,El Salvador,2025-09-02,2023-11-01,2026-01-10,0,1,2,1
100674569330494,HCH Entretenimiento,hchentretenimiento,false,2022-05-20,1523070,eng,English,HN,Honduras,2025-09-02,2022-11-11,2026-01-10,0,2,3,1
1430840213839564,Acceso Cristiano,acceso.cristiano,false,2014-04-28,1492081,spa,Spanish,HN,Honduras,2025-09-02,2018-09-27,2026-01-10,0,6,4,1
215178928990921,Nanssi Barillas NB7,nanssibarillasnb71,false,2017-05-30,1486663,spa,Spanish,GT,Guatemala,2025-11-25,2024-07-05,2026-01-10,0,4,6,2
135978896526107,Marca in English,MARCAinEnglish,true,2012-05-14,1468993,eng,English,GT,Guatemala,2025-09-02,2023-10-05,2026-01-10,0,10,3,1
2049083701806823,Mateo Virves,,false,2019-01-02,1463315,spa,Spanish,GT,Guatemala,2025-09-02,2019-09-25,2026-01-10,0,3,6,1
188259347896047,Radio Ranchera 95.7 La Mera Mera,ranchera957,true,2011-07-07,1454623,spa,Spanish,GT,Guatemala,2025-09-02,2019-10-13,2026-01-10,0,6,3,1
1982155305406113,TeleTomas,teletomasnoti,false,2017-10-17,1435557,spa,Spanish,HN,Honduras,2025-09-02,2019-09-25,2026-01-10,0,16,7,1
118430428240590,Sixto Porras,sixtoenfoquealafamilia,true,2011-05-31,1431152,spa,Spanish,CR,Costa Rica,2025-09-02,2019-09-03,2026-01-10,0,2,2,1
842135799193482,Cesia Mejia,cesiamejiahn,false,2015-03-06,1428433,spa,Spanish,HN,Honduras,2025-09-02,2021-01-02,2026-01-10,0,3,4,1
119536778059759,El Gráfico,elgraficocom,true,2010-04-16,1426016,spa,Spanish,SV,El Salvador,2025-11-05,2018-04-27,2026-01-10,1,2,6,1
1593912457505950,FashionbyCarol,,false,2014-11-30,1419095,spa,Spanish,HN,Honduras,2025-09-02,2019-02-05,2026-01-10,0,1,3,1
407178496586533,R  - Noticias y Entretenimiento,NoticiasyE,false,2019-07-09,1402239,spa,Spanish,GT,Guatemala,2025-09-02,2020-11-13,2026-01-10,0,5,3,1
101516561258835,Chicas Plus,chicasplusv,false,2019-10-01,1380660,spa,Spanish,SV,El Salvador,2025-09-02,2020-02-23,2026-01-10,0,2,3,1
293036551034885,Julio Guevara / Periodista,jguevaraperiodista,false,2016-06-26,1377457,spa,Spanish,SV,El Salvador,2025-09-02,2020-06-19,2026-01-10,0,2,5,1
394796994379382,Jesús mi único amigo fiel.,Jesusmiunicoamigofiel7,false,2018-07-23,1371756,spa,Spanish,GT,Guatemala,2025-09-02,2024-02-20,2026-01-10,0,2,2,1
412299232450055,JessicaDuran1,,false,2017-02-03,1365605,spa,Spanish,SV,El Salvador,2025-09-02,2024-03-18,2026-01-10,0,2,2,1
1340120596033276,Historias Del Campo,historiasdelcamposv,false,2017-01-11,1354000,eng,English,SV,El Salvador,2025-09-02,2020-07-20,2026-01-10,0,1,4,1
699474003407964,Carolina lanza,CarolinalanzaHCH,false,2014-02-08,1350921,spa,Spanish,HN,Honduras,2025-09-02,2023-03-25,2026-01-10,0,1,2,1
514245805447667,Francisco Orantes,FranciscoOrantesOficial,true,2016-05-18,1349849,spa,Spanish,GT,Guatemala,2025-09-02,2018-12-30,2026-01-10,0,1,5,1
221543321631356,Te Amo En Secreto,amoensecreto,false,2016-12-21,1335463,spa,Spanish,SV,El Salvador,2025-12-26,2020-05-09,2026-01-10,0,3,1,2
1511551005819434,100%Noticias,Canal100Noticias,true,2016-03-02,1328656,spa,Spanish,CR,Costa Rica,2025-09-02,2020-04-29,2026-01-10,3,3,2,1
516405905160193,Terror y Misterio,TerrorYMisterioCom,false,2014-09-28,1303185,spa,Spanish,GT,Guatemala,2025-09-02,2020-03-27,2026-01-10,0,3,2,1
1449607628647524,Deportes TVC,DeportesTVC,true,2014-08-04,1302905,spa,Spanish,HN,Honduras,2025-09-02,2019-09-25,2026-01-10,3,4,4,1
242057425846870,Plantas y El Ddario,ChicosAmantesalasPlantas,false,2011-09-29,1296102,spa,Spanish,GT,Guatemala,2025-09-02,2022-01-30,2026-01-10,0,1,4,1
252014771486759,Canal 6 Honduras,canal6hn,false,2011-08-16,1294154,spa,Spanish,HN,Honduras,2025-09-02,2020-06-24,2026-01-10,0,10,5,1
779467518893013,ITR,ITRPRENSA,true,2017-06-23,1285011,spa,Spanish,SV,El Salvador,2025-09-02,2019-11-23,2026-01-10,0,4,3,1
121135904608632,Telenoticias Megavisión,telenoticiasmegavision,false,2010-09-28,1278320,spa,Spanish,SV,El Salvador,2025-09-22,2019-09-25,2026-01-10,0,8,3,1
100885512515427,SupremoTok,Supremotok,false,2022-01-27,1276611,eng,English,HN,Honduras,2025-09-02,2022-06-05,2026-01-10,0,6,7,1
1757131881174864,Producciones Torres,,false,2016-02-13,1265567,por,Portuguese,GT,Guatemala,2025-09-02,2019-09-25,2026-01-10,0,4,3,1
1475745882637510,Neto Bran,netobran,true,2008-10-15,1262285,spa,Spanish,GT,Guatemala,2025-09-02,2021-10-06,2026-01-10,0,5,4,1
122101251160455,T13 Noticias Guatemala,T13Noticias,true,2010-06-03,1261778,spa,Spanish,GT,Guatemala,2025-09-02,2019-10-04,2026-01-10,0,4,3,1
1970105369888213,Video Clips Evangelísticos,videoclipsevangelisticos,false,2017-07-02,1256159,spa,Spanish,HN,Honduras,2025-09-02,2019-09-25,2026-01-10,0,5,3,1
153159988073252,Todo Motor,todomotor,false,2011-02-08,1252310,spa,Spanish,SV,El Salvador,2025-09-02,2019-12-02,2026-01-10,0,2,2,1
752294238232626,UNE TV,unetvhn,false,2015-09-18,1249054,spa,Spanish,HN,Honduras,2025-09-02,2019-09-25,2026-01-10,0,10,4,1
573626416655097,Jimena Jiménez,jimenajimenezrr,false,2020-08-02,1247331,spa,Spanish,HN,Honduras,2025-09-02,2022-11-01,2026-01-10,0,4,6,1
100132878531043,Harley + joker.,harleyjoker41,false,2020-09-28,1245646,spa,Spanish,SV,El Salvador,2025-09-02,2024-01-10,2026-01-10,0,2,4,1
101148214588480,Armenia sólo noticias,ArmeniaSoloNoticias.org,false,2019-08-16,1223594,spa,Spanish,SV,El Salvador,2025-09-02,2023-03-24,2026-01-10,0,1,5,1
192313517461199,Gaby Asturias,gabyasturiasgt,false,2011-01-25,1213836,spa,Spanish,GT,Guatemala,2025-09-02,2024-03-25,2026-01-10,0,1,1,1
1566671026988765,La Bicha Catracha,Bichacatracha,true,2016-02-25,1212882,spa,Spanish,HN,Honduras,2025-09-02,2021-03-21,2026-01-10,0,2,4,1
135812247057660,No se han ido del Todo,,false,2017-10-03,1206371,spa,Spanish,GT,Guatemala,2025-09-02,2019-09-25,2026-01-10,0,2,2,1
1879343748785812,Con fé y amor,Fe.y.amor.siempre,false,2018-09-30,1202893,spa,Spanish,SV,El Salvador,2025-09-02,2024-03-07,2026-01-10,0,2,2,1
109671768327393,Zuly y Mas,bellezas502,false,2022-03-03,1187786,eng,English,GT,Guatemala,2025-09-02,2023-11-14,2026-01-10,0,8,6,1
12768992142,Club Olimpia Deportivo,clubolimpia,true,2008-04-01,1174619,spa,Spanish,HN,Honduras,2025-09-02,2021-05-21,2026-01-10,0,1,3,1
110299104652563,Chistes y más chistes.,Chistesymaschistes01,false,2021-07-07,1153673,eng,English,GT,Guatemala,2025-09-02,2022-11-20,2026-01-10,0,4,4,1
165118657565176,Sólo Contigo,ContigoJGG,false,2017-11-25,1145019,spa,Spanish,SV,El Salvador,2025-09-02,2019-09-26,2026-01-10,0,3,2,1
681585942203887,La Noticia Sivar,lanoticiasivar,false,2018-08-24,1143046,spa,Spanish,SV,El Salvador,2025-09-02,2019-09-25,2026-01-10,0,11,4,1
107856928296474,Jennifer Aplícano,,false,2021-09-01,1137304,eng,English,HN,Honduras,2025-09-02,2023-02-08,2026-01-10,0,3,4,1
1396630280393995,Lucero Diva,LuceroDivaa,false,2017-03-11,1136748,spa,Spanish,GT,Guatemala,2025-09-02,2020-03-27,2026-01-10,0,5,5,1
304125253442501,Yener Chávez,ultimostiemposs,false,2018-01-11,1132274,spa,Spanish,GT,Guatemala,2025-09-02,2021-06-20,2026-01-10,0,3,3,1
107448610882139,De todo gt,detodoun2020,false,2020-03-14,1131125,spa,Spanish,GT,Guatemala,2025-09-02,2020-06-18,2026-01-10,0,3,3,1
114349561562526,Bayron Beast,BayronBeast,false,2023-01-31,1129888,eng,English,HN,Honduras,2025-09-02,2023-12-27,2026-01-10,0,1,2,1
2046196802064913,LectorVoraz,,false,2018-01-22,1106337,spa,Spanish,GT,Guatemala,2025-09-02,2022-03-12,2026-01-10,0,7,6,1
2823454964393800,Zainex,zainexgt,false,2019-07-07,1102649,spa,Spanish,GT,Guatemala,2025-09-02,2020-02-22,2026-01-10,0,4,3,1
648460568546231,Combate Guatemala,CombateGuate,true,2014-02-12,1079422,spa,Spanish,GT,Guatemala,2025-09-02,2019-09-25,2026-01-10,0,3,3,1
2049197718686180,2001,Oficiial2001,false,2018-06-18,1077357,spa,Spanish,HN,Honduras,2025-10-23,2024-03-16,2026-01-10,0,0,1,1
111791301340607,Sanandress,SanAndresHN,false,2021-12-04,1067623,eng,English,HN,Honduras,2025-09-02,2022-07-29,2026-01-10,0,3,5,1
213292245377769,Aly Villegas,ayvof,true,2011-06-08,1064710,eng,English,SV,El Salvador,2025-09-02,2022-11-05,2026-01-10,0,2,2,1
101866181395060,Series El Salvador 4K,SeriesElSalvador4K,false,2020-02-07,1062553,spa,Spanish,SV,El Salvador,2025-09-02,2020-08-18,2026-01-10,0,3,3,1
1429689070577662,Adonay Bustillo,adovlogs,true,2013-11-07,1060470,spa,Spanish,HN,Honduras,2025-09-02,2019-10-07,2026-01-10,0,2,3,1
515838825266258,El amor solo necesita ser Verdadero,,false,2016-04-06,1050475,spa,Spanish,GT,Guatemala,2025-12-18,2019-09-25,2026-01-10,0,5,1,1
151967871513152,El Blog,elblogcom,false,2010-10-26,1048301,spa,Spanish,SV,El Salvador,2025-09-02,2020-01-30,2026-01-10,7,11,4,1
719606925093423,El Good Chapín,,false,2018-02-21,1046818,spa,Spanish,GT,Guatemala,2025-09-02,2019-10-21,2026-01-10,0,4,3,1
736410963198722,Betzy Lagos Borge,BetzyLagosBorge,false,2017-05-15,1026919,spa,Spanish,NI,Nicaragua,2025-12-23,2020-08-10,2026-01-10,0,3,4,2
212213836394330,Novios,NoviosOFCL,false,2018-12-28,1024984,spa,Spanish,GT,Guatemala,2025-09-02,2019-12-07,2026-01-10,0,5,4,1
1119779998144141,ITR Noticias Oficial,ITRnoticiasOficialsv,false,2017-03-10,1011874,spa,Spanish,SV,El Salvador,2025-09-02,2020-12-22,2026-01-10,1,4,4,1
243713752982596,Horóscopo V,horoscoponv,false,2018-09-27,993936,spa,Spanish,SV,El Salvador,2025-09-02,2020-09-02,2026-01-10,0,3,3,1
309063369540257,La Voz de Xela,LaVozDeXelaDigital,false,2017-06-21,992221,spa,Spanish,GT,Guatemala,2025-09-02,2019-09-25,2026-01-10,0,16,4,1
353767661318998,El pastor de los siete tiros,elpastordelossietetiros,false,2012-01-24,983043,spa,Spanish,HN,Honduras,2025-09-02,2019-09-25,2026-01-10,0,4,3,1
223745344384168,Comunicaciones FC,CremasOficial,true,2012-02-01,977115,spa,Spanish,GT,Guatemala,2025-09-02,2021-07-17,2026-01-10,0,3,3,1
165192513536803,LOCO X EL FUTBOL,LocoXElFuttbol,false,2011-04-11,974637,spa,Spanish,GT,Guatemala,2025-09-02,2019-10-17,2026-01-10,0,6,1,1
111568432212500,Los Del Cuarto,losdelcuartohn,true,2010-04-24,974623,spa,Spanish,HN,Honduras,2025-09-02,2019-09-25,2026-01-10,0,6,6,1
103042634707624,Interés Agronómico,InteresAgro,false,2020-04-10,969079,spa,Spanish,NI,Nicaragua,2025-09-02,2024-04-02,2026-01-10,0,1,3,1
107366497460420,Dany Kiski,,false,2020-01-07,961087,spa,Spanish,GT,Guatemala,2025-09-02,2020-04-10,2026-01-10,0,3,3,1
1158715354237435,Batería Humana Tv,soybateria,false,2017-03-14,957483,spa,Spanish,GT,Guatemala,2025-09-02,2019-09-25,2026-01-10,0,7,4,1
850235138358602,Kelbin Torres,kelbintorreshn,false,2015-06-01,956084,spa,Spanish,HN,Honduras,2025-09-02,2023-04-01,2026-01-10,0,1,3,1
719350491578675,Qana' Gladys,Qanagladys,false,2017-04-26,938157,spa,Spanish,GT,Guatemala,2025-09-02,2021-04-27,2026-01-10,0,6,4,1
315141325499663,Vlol,vlols,false,2016-07-24,937372,spa,Spanish,GT,Guatemala,2025-09-02,2019-10-19,2026-01-10,0,6,3,1
1015121905285298,La Ketzy,soydeguateamala,false,2017-04-09,932488,spa,Spanish,GT,Guatemala,2025-09-02,2022-04-05,2026-01-10,0,3,5,1
227061690777961,Televicentro HN,televicentrohon,true,2013-08-24,928355,spa,Spanish,HN,Honduras,2025-09-02,2019-02-08,2026-01-10,0,8,7,1
103156965619587,Miguel Babo,MiguelBaboo,false,2022-01-31,927360,eng,English,GT,Guatemala,2025-09-02,2022-03-10,2026-01-10,0,3,5,1
154731521235948,Diario El Mundo,ElMundoSV,true,2010-10-27,926908,spa,Spanish,SV,El Salvador,2025-12-23,2020-08-21,2026-01-10,0,6,2,2
106940170684095,You're my person,YoureMyPersonGreysAnatomy,false,2019-08-30,925474,spa,Spanish,GT,Guatemala,2025-09-02,2024-05-15,2026-01-10,0,2,1,1
792794454174392,Yo Amo La Moda,YoAmoLaModa,false,2015-05-18,921400,spa,Spanish,SV,El Salvador,2025-09-02,2019-11-13,2026-01-10,0,3,3,1
101125315378836,Todo sobre huertos,todosobrehuertos,false,2021-03-01,909885,spa,Spanish,SV,El Salvador,2025-09-02,2023-10-27,2026-01-10,0,1,2,1
439253709502387,La Teja,latejaoficial,true,2013-04-15,909192,spa,Spanish,CR,Costa Rica,2025-09-02,2019-10-23,2026-01-10,1,3,2,1
1006658019367629,Byron Cruga.,ByronCruga,false,2015-05-30,907181,spa,Spanish,GT,Guatemala,2025-09-02,2020-04-26,2026-01-10,0,2,4,1
215097465188559,Stereo 100,Stereo100Xela,false,2011-06-09,906350,spa,Spanish,GT,Guatemala,2025-09-02,2020-06-24,2026-01-10,0,9,3,1
